polarity,text,restaurant_id,user_id
1,جربت سلطة الفواكه لذيذه ومفيده ,1915,21294
1,"لاحظت من زياراتي له متابعه مالط المحل له واعتقد هو سبب النجاح 
  
 مشروع ناجح اتمنى له التوفيق",1915,3541
1,جيد جدا للعصائر لكن يبيع سندويتشات نظيف وجميل واي عصير تطلبه لو معقد مثل تقوله نقطت ليمون مع نقطت حليب مع ملعقت عسل مع عصير موز يجيبلك اياه (زوتها شوي) لكن ضيعت على طريق الشارع التجاري,1915,6755
1,"الميزات: 
  
 + جلسة راقية. 
  
 + خدمة ممتازة. 
  
 + مأكولات جيدة.  
  
 العيوب: 
  
 - مواقف؟ إنسى. 
  
 - البطاطس دائماً باردة مهما كان. 
  
 - المشروبات دافئة. 
  
  
 إضافة (مايو 2012م): أخبرني أحد من أثق بهم أن هذا المطعم يملكه بعض ذوي النفوذ وأنهم يمنعون الجهات الحكومية من دخوله للتفتيش الصحي. لا أقترب منه الآن لكيلا أخاطر بصحتي.",175,36
1,"جربوا الطلب هذا: 
  
 - مورق تيكا ماسالا (دجاج) 
 - فيجتابل كورما (خضار) 
 - أي رز يعجبك  
  
 اطلبها كلها مع بعض.. و اذا جا الطلب.. اغرف رز.. و حط عليها شوية دجاج و شوية خضار... الوجبة هذي من ألذ ما ذقت في حياتي.. 
  
 انتبه بس من حبات الهيل في الرز... تقتل الطلعة.. لو تتمضمض بصابون ما راح الطعم.",175,81
-1,"أنا اكتب والله عل ما اقول شهيد  
  
 أنا كنت زبون وفي لكوبر شندني اول ما فتح بالمملكه وبالخبر تحديدا والمطعم ما كان عليه كلام الا الاسعار شوي مرتفعه لكن كانت تمشيه الخدمه وترغبه الاكل  
  
 اخر زياره لي لهذا المطعم كانت ليه ٢٨ رمضان ولاحظت انه غير الأطباق صارت صغيره مره والسعر ارتفع وبالتحديد المسالا صار الصحن نص الصحن القديم من جد يفشل والصحن البرياني غيروا القدر الصغير ابو غطي     وجابوا واحد صغير مغطي بقصديره والسمك تغير من فليه ممتاز الي سمك غريب بشوووك مليان شوك غريب مستورد من برا ومبين انه رخيص والجلد حق السمك فيه ويصعب إزالته الله لا يوفقك اداره المطعم علي ردائه الاكل  حرام مطعم كان فوووق فوووق والحين للقاع انتبهوا يا إخوان ويا خوات",175,8030
-1,"من الخارج شدني كثير 
 مره حلوو 
 عزمت أمي وأخوي وأختي 
 دخلنا مو بالمنظر اللي تخيلته 
 تخيلت الفخامه نفسها من برى ومن داخل لكن للأسف كانت اقل من داخل 
  
 الأكل جيد جداً 
  
 كنت متوقعة أشياء افضل من اللي شفتها أو أكلتها 
 أمي ما أعجبها الأكل 
 ما أفكر أزوره مره ثانية",175,4614
1,"أنا مِن عُشاق المَطبخ الهندي !! 
  
 كوبر شندني يُعتبر من أفضل المطاعم الهندية الموجودة في الرياض ... مممم , وأغلاها ! 
   
 أغلب الأطباق الهندية المعروفة موجودة , لكني افتقدت دجاج 65 , تصدقون ماعندهم !! 
  
 بشكل عام  الأكل لذيذ وديكور المطعم يُشعرُك انك في أحد أحياء كيرلا وخاصة لباس ال (ويترز) مُميز جداً. 
  
 اذا انتهيت من العشاء ودفعت ...انتظرهم ... بالتأكيد لتستمتع بتغسيل يديك بماء الورد ! 
  
 مُقارنة مع المطاعم الهندية الأُخرى , الى الآن لم أجد مُنافس لـ (مكاني) !",175,292
1,"بالنبة لي اعتبره من المطاعم الي تواجه يعني حق عزيمة او مفا جاه او حتى احيانا اكافئ نفسي بالعشاء فيه .. 
 راقي وفخم والاكل لذيييذ الطبع فهو هندي المصدر .. 
 ولكنه نار الله الموقده بالاسعار .. 
 يعني مره توهقت ودعيت فيه 12 شخص للعشاء بعدها قررت ان لا اذهب اليه الا ثنائي:)",175,210
1,كوبر شندني جميل جدآ ..,175,42164
-1,لان الموقع ممتاز والديكورات  تساعد لكن الطبخ مش لذيذ أبدا,175,24972
1,"من المقبلات مافيه الا حمص 
 الأسعار مبالغ فيها 
 والأكل ممتاز الحمد لله 
 الديكور ررررائع",175,36360
-1,"اسوء مطعم هندي جربته المطعم ديكور جميل فقط  
 الاسعار مبالغ فيها والاكل بارد وسئ للاسف",175,36087
1,افضل مطعم هندي أكلت منه وبعدين فيه احلا ذكريات وراحت😢😢,175,33556
1,اكل نظيف ولذيذ جدا الرز البرياني السادة والدجاج  بالزبدة وتشكن تاو لذيذ وخبز نان بس السعودي شامبين مايسوى,175,11435
1,افضل مطعم هندي لكن الاسعار مبالغ فيها,175,10790
1,كوبز غني عن التعريف كطعم وكجلسه هذا بالنسبه للتحليه   حق حياه مول جربتهم مرتين الاكل جميل لكن مو لذيذ جدا:)   لكن الويترز يرفعون الضغط وانفسهم خايسه   وهذا اللي خلاني احرم اطب فرعهم حق حياه خل يشبعون به:(,175,32684
-1,احسن من مكاني بس غالي,175,11448
1,يعتبر من المطاعم الجيدة (يجمّل) اذا عندك ضيوف لكن يحتاج حجز مسبق خصوصا في الأعياد والمناسبات,175,29574
1,اخواني انا جربت المطعم اليوم والمطعم ماشاء الله عليه  اكل طيب وشهي جدا والخدمه ممتازه ،بس حسيت ان الطلبات ما تكفي الا شخصين ،واسعاره نوعاً ما مرتفعه بس مقبوله ،يعني  رحت انا وزوجتي دفعت ١٦٥ ريال   تحياتي,175,9019
1,الطعم رائع والأسعار معقولة  لكن الخدمة بطيئه جداً  ممكن لأنة اول يوم للفرع,175,29176
-1,مطعم كله ديكورات والاكل مقرف بارد وماصخ,175,29075
1,كانت أسعار المطعم معقولة إلى حد ٍ ما ،، ولكن بعدما جاء قرار منع رسوم الخدمة  زااادت الأسعار،، ولا ندري ما الذي جرى ؟! هل الاسعار ؟ بل أكيد دخلوا رسوم الخدمة  في أسعار الاطباق !! الله يستر من بعض المطاعم إللي تسوي كذا ..............,175,14189
-1,المطعم كديكور لا يعلى عليه    لكن اذا جينا للأكل العندي ما عندك احد صراحة    لا يستحق التجربة ..  وانصحكم بالكوخ الهندي,175,26661
1,رحت لفرع الخبر  الديكور جدا  حلو  وكان زززحممة   بالنسبة للاكل كان جدا لذييييذ اعجبني برياني الدجاج وسمك تكا وشوربة العدس أما شوربة الدجاج والسمبوسة أقل من عادية ، الاسعار في بعض الاطباق عالية شوي ، وصحتين عليكم,175,23947
1,دجاج مسالا - رز برياني - لحم تاوا   بالعافيه عليكم,175,22825
1,بالعكس  أنا ضد اللي يقول انو غالي ع الفاضي المطعم روووووووووووعه بمعنى الكلمه راقي وأكلهم يجنن بس مشكلتهم صغير المطعم لو يوسع مع و يزيدون الجلسات كان صار أحلا حاجه,175,22825
-1,فرع الدمام جربته مرتين مايشجع انك تجيه مرة ثانية,175,3541
1,"بالفعل تنظيم المحل من الداخل ظالم المطعم  خاصه تقارب الطاولات ودنو السقف 
  
 والمشاهد  للمطعم  من الخارج  لا يتوقع ان يرى هذا التصميم من الداخل  
  
 ولكن نكهة  الطعام  جزء  يداوي  بعض السلبيات  على المطعم  خصوصا   ان 
  
 جودة الطعام واحده لا تختلف من يوم  واخر  مما يدل  على  حسن الادارة  ..:)",175,6224
1,"ملاحظاتي عليه :  
 جلساته وسيعه وفخمه ومريحه 
 أكله لذيذ ولكن نكهته خفيفه :( 
 خدمتهم سريعه ومتميزه  
 أسعاره عاااااااليه مقارنة بالطعم",175,6138
1,"جربته مرتان وكل مرة أعشقه أكثر من الأخرى .. :) 
 شربة السبانخ عندهم شيء ثاااني ! 
 والسمبوسه كذلك ! 
  
  
 الديكور جميل ويعيّشك الأجواء 
 الأكل لذيييذ وخصوصاً لمحبي الحار 
 والخدمة جيّدة :)",175,2245
-1,"مستوى الخدمه: متدنيه 
  
 الديكور: جيد جداً بس الجلسة مو مريحه 
  
 مميزاته: موقع وديكور وشكل جذاب لكن مذاق الأكل متدني لدرجة التسمم لوحدة قريبتي  
  
 عيوبـه:عادي وماخذ سمعه ما يستاهلها أبدا",175,1324
1,"ذهبت للمطعم والحقيقة طبخ راااااائع مع غلاء في السعر... اثنين ممكن مابين 150 الى 200 ريال مع قلة الأكل . 
 عيبه يشغلون موسيقى بصوت خافت ويوم دخلنا طلبنا منهم يطفون الموسيقى وطفوها ... 
 الله الله يااخوان الساكت عن الحق شيطان اخرس.",175,1568
1,"السلام عليكم ورحمة الله 
 صراحة المطعم هذا شي فخامة , طبخ لذيذ , جلسات فخمة جدا , خدمة راقية  
 بس غاااااااااااالي جدا جدا ؛؛",175,1507
1,"المكان قوي 
 الجو قوي 
 الديكور قوي 
 النظافة قوية 
 الاستقبال قوي 
 الاكل قوي مررررررررررررررررررررة 
  
 الفاتورة قوية برضوا",175,736
1,"هذا المطعم لا تكثر زيارة فية ما يستحق  
 الاكل صحيح شئ جديد بس مو مرة حلو  
 والفلفل فية تذبح :s  
  
 وتطلع وتحس ما أكلت شئ :(",175,258
1,"مطعم حقيقه يأسرك بالديكورات قبل الأكل ..  
  
 السعر مناسب ..  
  
 والطعم رائع .. 
  
 من مطاعمي المفضلة .. .",175,209
-1,المطعم فخامه وديكور فقط لاغير,175,22249
1,شكراعلى تعليقك اخ فهد فعلايعدفوال ابونواس من اقدم واعرق مطاعم الدمام ومازال يثبت جدارته في كل عام ولله الحمد ويستقبل اجيال قد ورثوا  من ابائهم حبهم واعجابهم باصالته وطعمه النادر حيث مازال عنوانه الملفت-اذا خلص الفول انا مش مسؤول-كما تتشرف ادارته الشامية بدعوتكم الكريمة لزيارة مطعم وفوال ابونواس الكائن في مدينة الدمام الشارع الاول حي الربيع مقابل مستوصف بدرالربيع الطبي -مع تحيات ابو عدنان-,1026,3213
1,"هذي عبارة المطعم على لوحته الخارجيه  
  
 بإختصار المطعم 10 على 10  
  
 من أفضل المطاعم اللي تفطر فيها بالدمام  
  
 واقصد المطاعم الشعبيه :)  
  
 وأنصحكم بطلبين .. الفول المشكل  
  
 والفلافل  
  
 فعلا طعم ممتاز 
  
 نظافته جيده جدا  
  
 وخدمته جيده جدا  
  
 إداراته شاميه  
  
 واللي ما عرف الوصف بالضبط انا وضحته على الخريطه  
  
 واي سؤال انا حاضر 
  
 بس انصحكم فيه  
  
 ولا احد يقيم الا بعد ما يجربه  
  
 تحياتي لكم  
  
 وأحلى +1 لأحلى فول بالدمام",1026,2099
1,شكراعلى تعليقك اخ فهد فعلايعدفوال ابونواس من اقدم واعرق مطاعم الدمام ومازال يثبت جدارته في كل عام ولله الحمد ويستقبل اجيال قد ورثوا  من ابائهم حبهم واعجابهم باصالته وطعمه النادر حيث مازال عنوانه الملفت-اذا خلص الفول انا مش مسؤول-كما تتشرف ادارته الشامية بدعوتكم الكريمة لزيارة مطعم وفوال ابونواس الكائن في مدينة الدمام الشارع الاول حي الربيع مقابل مستوصف بدرالربيع الطبي -مع تحيات ابو عدنان-,1026,3213
-1,( فرع الملز ) الاكل عادي . وغالي ولايوجد مواقف في كل الشارع  موضفين بهايم بكل معنى الكلمة عذرا عالوصف . بس الطاقم اللي حاطينو كثير عليه يشتغل بالتشليح مو بمطعم . والمطعم الاصلي بعمان اصلا عادي مثل غيرو من المطاعم وعنده لوحة مكتوب عليها ليس لدينا اي فروع اخرى .,3580,42195
1,الفلافل بالخبز العربي لذيذة جدا! طلبنا عندهم ونسينا نص الطلب لما جينا بعد كم يوم عطونا طلبنا ببلاش!,3580,31766
1,"بصصصراحه المطعم الوحييد الي يدخلني جوو بأكلــه طعم لايضآهى , والعجيب اول مطعم بالرس للحين متمسك بجــودتــه من اول افتتــآحه , الذي عهدنآه من المطآعم السآبقه 6 شهور ثم تقل الجوده !",292,14271
1,"مرحباا  
 الصراحة ما ذقت برجر على الفحم مثل برجر دوك برجر  
 طعم حلووو واسعار حلوووة مره والديكور خققااان  
 اعطيه 10 من 10",292,2228
1,"المطعم مساحة صغيرة جدا .. تقريبا بوفية .. لكن الديكور رائع 
  
 جميع السندويتشات لديهم مشوية 
  
 الاسعار جدا معقولة مقارنة بالمطاعم الاخرى 
  
 الطعم اعتبره جيد جدا .. ينفع على الطائر وما يخسر كثير :)",554,125
1,البرغر والنقانق طيبه جدا,554,16820
1,"حاب تجرب عنده انا انصح بــــ : 
  
 1- برجر كبير مشوي اسمه 85 طعمه رهيب 
   
 2- الهوت دوق المشوي لا يعلى عليه مع الجبنة الشدر السائلة 
  
  الديكور حلو لكن المحل صغير و مافي جلسات كثير يعني اكثر زباينه سفري 
 اسعاره طيبة بالنسبة للطعم و مقارنة بالباقيين 
  
  
 نصيحة حاول تتصل بالتلفون قبل ما تجيه لأن ساعات يكون المطعم زحمة و طلبك يطول 
  
 رقمهم سهل 1885-828",554,3303
1,"أحسن شي عندة البيف برجر مع الخردل 
 ما يتفوت 
  
 العنوان الدمام حي عبدالله فؤاد (حي الشفاء) سابقاً شارع فاطمة الزهراء (شارع ابن سينا) سابقاً بالقرب من قرطاسية واحة المعرفة و ألعاب و عجائب",554,2694
1,خدمتهم متوسطه السرعه لكن اكلهم حلو ونظيف بروست او ستيك دجاج :),2653,8324
-1,للأسف كنت زبونة أنا والعائلة ولكن مع رفع  اسعاره تركته .,2270,6470
1,ممتاز و حاجة مفتخرة,2270,31912
1,المطعم روووعه واكلهم لذيذ بجد ونظافه ومكان رايق   بس اسعاره شوي  مرتفعه بس رووووعه,2270,20117
1,الجلسات روعة,2270,569
-1,"للأسف اخر مره اكلت فيه لا انصح فيه  
  
 سئ جدا ومغطيه عليه المطاعم الي جنبه  
  
 الله يرزقنا جميعا",2292,8324
-1,المطعم سيئ للغاية من سنتين,144,2335
-1,هذاك زمان يالطاهي حاليا لايوجد شئ جيد فيه الحمدلله والشكر على النعمه,144,8324
1,وععععععع  مطعم خايس ولافيه شي يفتح النفس,144,28519
1,عنده افضل ساندويتش شيش وافضل شاورما بالخرج,144,20682
-1,سيء جدا سيء جدا,144,5413
1,الهمبرغر والشيش والفلافل تقريبا اروع شيئ عنده,144,3025
1,الشاورما الايراني فيه لذيه جدا ماعداها ماجربت لكن ممتاز جدا خدمه وسرعه,2293,8324
1,ورق العنب و الكرنب,2291,31912
1,أحسن شيء رووست وجبة,2334,6564
1,جربو شقية دجاج ابداااااع وذوق ونظافه لكن خدمتهم ليست سريعه جدا وكدوشه جبن ممتازه وجربو اي شئ تبونه واثق راح يعجبكم حييييييل,4233,8324
1,تمشيه حال لذيذه😁,991,27442
1,حلو,2554,31072
1,يعتبر مطبخ الرياض من افضل مطبخ الزلفي وامهرها بطبخ الارز بانواعة,2554,23145
1,لذيذ جداً بالإضافة للدجاج المظبي,2554,22021
1,"افضل شيء عندهم هو سمك (الحمام العربي) على الصاج 
  
  
 أسم السمك غريب شوي بس من جد شيء ثاني، مليان لحم وطعم غير على الصاج وبدون عظم :)",1749,6373
1,"هو في الأصل يبيع الأسماك والروبيان 
  
 ولكن يقومون بالتكفل بالطبخ بأنفسهم 
 ويوجد لديهم روبيان مقلي وروبيان على الصاج - مقلقل - ( أفضل شئ روبيان على الصاج ) 
 وسمك مقلي وسمك على الصاج ( أفضل شيء هامور على الصاج ) 
  
 الطباخين من الجنسية الهندية ومحترمين ويلتزمون بالنظافة",1749,2267
1,"افضل مطعم للمشويات جميع العاملين من الجنسية التركية  
 لايوجد قسم للعائلات",2101,4816
1,"بصراحة هذا مطعم ممتاز جدا له اكثر من 20 سنة في الطائف ومحافظ على جودته  
 و بالرغم من من وجود بعض المطاعم الجاوية الأخرى إلا انه لم يستطع احد منافسته  
 وانا اضفته هنا لجهل بعض الناس به",868,1774
1,الطعم لا يعلى عليه و النظافه من جنبها     يمكن السر في الطعم هو الاهمال في النظافة   هههههههههه 😖,868,11081
1,فعلاً مطعم متميز وأطباقه رائعة  لكن شكله رفع أسعاره مؤخراً,988,29474
1,بصراحه مطعم جد جدا حلو خصوصا الكباب والباستا ادمااان عليها والديكور من داخل يجنن وهااااادي بس السعر غالي شوي,988,22842
1,"عمر المطعم ليس بالطويل ولا بالعريق، لكن له مكانته في الشرقية الآن. 
  
 عندهم البيتزا رائعة، خصوصًا الفيلي تشيز ستيك بيتزا خورافية! 
  
 الرابس كويسة، ماعجبتني الكاساديا، الحلو عندهم يقدمون الناتشوز مع الوجبات وصوصين خيالية! 
  
 السعر غالي قليل لفئته، لكن أكيد يستاهل، عندهم عرض فطور بـ 14 ريال راب فطور من اختيارك وقهوة أمريكية. 
  
 الغداء أعتقد بـ 21 عرضه أو حوله، المطعم يستاهل زيارة.",1800,1111
-1,هذا المطعم يقع في أعلى دور في فندق كورال الظهران ويعتبر جديد نوعاً ما.  عزمت على تجربته لوحدي وطلبت طلبات معدودة وهي:  بوبا كرم ٨ ريال: مقبلات هندية تقدم مجانا في أغلب المطاعم الهندية.  حساء العدس ١٨ ريال: مذاق سيء وحجم الوعاء صغير جداً كأنه وعاء صوص.  برياني: أفضل الموجود..وتقديمه كان مدهش.  بتر تشكن: عادي وطعمه محترق.    المستوى كان أقل من عادي، وللأسف أصابتني نزلة معوية بعد هذه التجربة السيئة وحتماً لن أزوه مرة أخرى.,4220,444
1,"اليوم تعشيت والحمدلله مع الاهل في مطعم سماك الواقع في مجمع امواج مول ، مقابل ايكيا وبجوار مطعم ابل بيز. 
  
 تقييمي سيكون للاكل وجو المطعم والسعر  
  
 الاكل: كان اكلهم رائعا ، جربنا التالي وسأضع تقييمنا بجانبه: 
  
 1. شربة المأكولات البحرية (Seafood soup) نسبة الرضى 70% (كانت مطهوة بشكل يختلف عن ما تعودت عليه في المطاعم البحرية ، ونسبة الزنجبيل كانت اعلى بالنسبة لي ، لكن قد ربما تعجب غيري) 
 2. ام الربيان (لوبستر) بالثيرميدور ... 95%  
 3. صحن سماك مشكل مأكولات بحرية ... 99%  
 4. طحينية 50% (كان مذاقها مختلفا قليلا عن ما تعودت عليه) 
 5. صلصة (ساوس) سماك ... 0% (لم يعجبنا طعمه) 
 6. خبز (تمنيت انهم يسوون خبز خاص فيهم) ... 50% 
  
 جو المطعم: الجو العام وديكور المطعم رائع ورايق. 
  
 السعر: بصراحة انا من هواة المطاعم البحرية ، ومقارنة بسعر المطاعم البحرية ، اعتبر هذا المطعم ارخص من غيره ، لكن انا مقتنع ان سعره هو الصح واسعار المطاعم الاخرى مبالغ فيها. 
 بس صراحة انا اول مرة اطلب ام الربيان (لوبستر) بـ69 ريال 
  
 المطعم اعجبني وسأزوره مرة ثانية.",1957,9495
-1,"زرت المطعم يوم الجمعة و مع هذ الهامور لم يكن متوفر أبداً!. 
  
 مساحة المطعم ليست كبيرة و الديكور بسيط. المنيو شكلها جميل و الصور مشجعه. 
  
 طعم الأكل كان جيد لكنه لم يكن ساخن بما فيه الكفاية و الخبز بدا لي بايت و رائحته لم تكن جيده. الحمص لم يكن جيد و لكن السبرينق رولز الدجاج كان طعمها ممتاز على الرغم من إنها صغيره. أسعار المطعم منخفضه جداً بالمقارنة بأي مطعم بحريات في المنطقة. الغداء لبالغين و طفلين كان 120 ريال فقط!.",1957,157
-1,طعام بارد   مذاق سيء خدمة سيئة. أسعار نار  خسارة الموقع  لا أنصح أحد بتجريبه,700,11935
1,يب مره لذيذ لا يفوتكم   وحتى الفطاير البيتزا عنده جونااان 😘,2346,24192
1,الذ شي عندهم شاورما الفحم,2346,18463
1,"المطعم بشارع  شهار اول  ماتنزل من كبر ي السداد  باتجاه الردف بجوار فندق الحرمين... 
 مطعم  روعه  خصوصا اذا  كنت طالع الشفا  خذ اكلك  واستمتع بطلعتك",135,129
-1,"المطعم جديد فلزمت التجربة خصوصاً لقلة المطاعم في الطائف ،، 
 التجربة باختصار : 
  
 المظهر الخارجي والديكور الداخلي والنظافة 10/10 
 بجد مكان جميل وراقي ! 
 المنيو مدعم بالصور وفيه تنوع جميل في الطلبات 
 بالنسبة للأسعار طلبت شوربة دجاج بالذرة وإيدام دجاج بالزبدة وكباب لحم ورز بالخضار مع المشروبات = 144 ريال 
 الطلب تأخر تقريبا نصف ساعة ! 
 الأطباق مغرية جدا جدا من حيث الشكل ! 
 لكن الأكل بااارد وخانس ( بدون ملح ) ولا فيه أي طعم !! 
 ولا طبق من الأطباق كلها أعجبني للأسف سيئة جدا جدا 
 شي يستغرب بصراحة لمطعم مثل هذا من حيث الإمكانيات التي لديه ولكن ربما يغفر له بأنه لا زال تحت التجربة ولم يكمل سنته الأولى بعد !! 
  
 سأرفق الصور لاحقاً إن شاء الله :)",2017,3067
1,"المطعم حلوو وديكوره فخم , الخدمة 10/10 , النظافه 10/10 , المنيو منوع والاكل كان لذيذ بس سمبوسة الخضار ماعجبتني , الاسعار معقوله وانصح بزيارته",2017,38667
1,لذييييييييييذ  مو بس فخم الاكل واو  والخدمه ممتازه,2017,27442
-1,اشكر صاحب المحل على تعامله الراقي والمكان فخم حرام يكون بالطايف بس اتمنى يكون غيرو الشيف اللي كان ببدايه الافتتاح مره الاكل مو لذيذ وكانت الخضار مو مستويه بس احاول اجربه مره ثانيه لاني مجنونه اكل هندي وعسااا يظبطون الوضع,2017,24398
1,اعتذر من الاخوه اللي  عندهم ملاحظات   انا بصراحة شايف ان المطعم جدا رائع واكلهم لذيذ جدا من وجهة نظري افضل من شيزان اللي في جده بكثير   الاسعار نفس شيزان  ويمكن اقل واتمنى من كل قلبي انه يحافظ على مستواه وراح يكون الافضل بلا منازع,2017,20881
1,مطعم فاجأني بفخامته وديكوره الاكثر من رائع والاكثر من ذلك ان ماقدمه لي من وجبات كانت نهاية قصة جميله رائع بكل ما تعنيه الكلمه من معنى,2017,20881
-1,"السلام عليكم ورحمة الله وبركاته  
  
 تجرتي للمطعم بصراحة له مميزات وله عيوب : 
  
 المميزات : 
  
 1- فخم . 
  
 2- خدمة سريعة . 
  
 3-  حمامات فخمة . 
  
 4- يعطيك فاتورة مفصلة  . 
  
 5- الاكل طعم بصراحة يجنن  
  
 العيوب : 
  
 1-  الجلسات ضيقة . 
  
 2-  أسعار نار جدا ( غالية جدا )  
  
 3-  خدمة 15 % يعني الطاولة ب 40 ريال غير الأكل . 
  
 4-  العصيرات سيئة جدا + غالية . ( وجهة نظر ) 
  
 اقتراح ! 
  
 تخفيض الأسعار وتكبير الجلسات  
  
  
 تحياتي لكم",2017,7381
-1,المطعم جربته في العيد .. وبصراحة فيهم بطئ عجيب .. وتعامل العمال سي والأكل أسواء ... لاتقولون أني حاقد على المطعم لاو الله بس حتى الأكل أسعاره ماتستاهل .. أتوقع أنه نجح في الطائف لأن مافيه منافس للمطعم إلا الرمانة .. ولو فتح في الرياض ! ! عليه الوعض .. وزيادة الديكور كأنك داخل مطعم بخاري .. هذا رأي .. ولولا إختلاف الأراء لبارت السلع))  وشكرا ..,2460,41245
-1,زحام واكل كله زيت وشحم  مررره سييييء,140,28187
1,كان توب  الحين النظافه  معدومه  الروشه افضل منه,140,27442
1,"ماشاء الله مشاوي روعه 
 والكبه وبعد الطاجن عندهم والسلطات والمقبلات وبعد الكنافه والشاورما مابقيت شيء :) لكن والله مطعم يستحق الزياره 
  
 وبالهناء والعافيه",140,26765
-1,زمان كان الرمانه نظيف الحين جدااااا وع وسئ والكباب كله شحم يقعد ببطنك يومين لينهضم,140,24398
1,روعــــــــــــــــــــــه المطعم هذا,140,7292
1,"مطعم وجبات سريعة صغير .. ماله إلا فرعين .. فرع الظهران الربوة .. وفرع راس تنورة .. 
  
 الأكل - بالنسبة لي - أكثر من ممتاز والأسعار جيدة .. 
  
 جربت : 
      - صب تشيكن       ( ممتاز )          وجبة بـ ١٥ 
      - فاهيتا             ( جيد جدا )       وجبة بـ ١٥ 
      - كلوب هاوس       ( جيد جدا )       وجبة بـ ١٥ 
      - جامبو لحم         ( ممتاز )          وجبة بـ ١٧ 
  
 أعده واحدا من أفضل مطاعم الوجبات السريعة .. بما في ذلك ( ماك وكنتاكي والشلة كلها ) ..",1444,3896
1,اول مره ازور المطعم الفرع الي موجود في الربوه وجت النظافه فيه مره ممتازه والطلب يحضر طازج ياخذ من7_ 10 انتظار بس يستحق الانتظار الجوده فيه عاليه والسعر مقارنه بالمطاعم الاخرى اقل بحوالي 5ريال في الوجبه. يسوي عروض على فتره الغداء يصل سعر الوجبه 12ريال وفي العياد كمان.,1444,5699
1,عشيقي  BR   كثثيير حييلوو,2988,30121
-1,للأسف بوفية سيئة جداً وتفتقد للنظافة، الأسعار عادية،,301,111
-1,"ماعاد زي قبل تاكو هوت  
 كانت السندويشة الدجاج مرة لذيذة والفترة الاخيرة تحصل عظم في الدجاج ومرة كان (في ريحة بالدجاج &quot; زفر &quot; ) .. :(  
 الهمبرجر ابدا مو لذيذ كانه شغل بيت وعادي .. 
 يمكن الوجبات الثانية لذيذة شوي",372,258
-1,"كنت من عشاقه قبل 5 سنين تقريبا 
 كان المنيو بسيط 
  بضع ساندويشات 
 وجبات الفاهيتا 
 والمقبلات المكسيكة 
 طلباتي كانت تتفاوت 
 بين البوريتو كان فظيع ولذيذ 
 الكاساديا كانت سيئة 
 بطاطس تشيلي لذيذ 
 فيلمر عادي 
 ماتشوناتشو مجلد ولايتسحق ريال واحد 
 التاكو لا بأس بها 
  
  
 الآن مدري ايش صار فيه 
 الروبيان قليل وصغير وفيه ريحه 
 الدجاج بارد ومجلد وفيه زفر 
 اللحمة لم تعجبني سابقاً ولم اجربها غير مرة 
 السمك نصفه دقيق 
 الساندويشات شبه فاضية والحشو قاسية جداً وغير مستويه والمنتجات واضح جداً منخفضة الجودة 
 الشيء الوحيد المحتفظ بمذاقه اللذيذ بطاطس تشيلي 
  
 ماعاد صرت اطلب غير بطاطس تشيلي لأنه الشيء الوحيد الي يستحق سعره الباقي لا انصح به مطلقاً 
 لأنه ببساطه غير قابل للأكل حتى وانت بقمة جوعك",372,33102
1,"تجربتي بموقعهم في الظهران مول جيدة، خدمة ممتازة واسعار معقولة.  
 أغلب الساندويتشات بخبز التارتيلا و صوص مميز. 
 ستتكرر الزيارة.",372,7543
-1,اليوم رحت النور مول في المدينة وطلبت من تاكوهت الاكل مره معفن و البطاطس بارد والمصري الاهبل ضيع الورقة حقت الطلب ويتعامل مع الناس بفوقية والليجالس عند الحساب يستقبل الطلبات يطنش ولا يفهم بسرعه غير السعر الي يزيد كل مره حتى الصوص يحسبوه لحاله و ما رتب الوجبة زي الناس الاكل انحاس على بعض حسبي الله عليهم ماعاد اشتري منهم لو اموت جوع الله يقرفهم و لا يبارك فيهم,372,37310
1,لذيذ وأبي اجربه مره ثانيه انشأ الله.  •• _••,372,16814
-1,أنا اسميه المطعم المقلب,372,21294
1,جميل اكل ولا اروع  أنصحكم فيهههه ولله جميل,372,16814
1,"قد جربت من عندهم :  
 الناتشوز 10 من 10 
 بطاطس مع أشياء 8 من 10 &lt;&lt; الهالبينو حااار على مستوى :) 
 تاكو لحم 6 من 10",372,6138
-1,الحمد لله,372,4314
-1,"الصراحة سيئ جدا جدا  
  
 تآكل بس مستحيل تتذوق .. 
  
 مطعم ما أدري وش يبي من السالفة كلها  
  
 جدا سيئ",372,2099
1,على فكرة تاكو هت هو المطعم الاكبر فى المملكة للمأكولات المكسيكية زي التاكو والناتشوز والفاهيتا وعنده اكتر من 20 فرع على مستوى المملكة داخل كل المولات الكبيرة ونصيحة اذا كنت ناوى تجرب روح صحارى مول الرياض,372,3266
1,ألذ شاورما ذقتها بالطائف وكمان ورق العنب,1764,5682
1,مميز .. وحق واحد جوعااااان,4745,38667
1,"بيت التنور من أفضل المطاعم لدي وتصل إلى درجة العشق :D 
 بيت التنور أفضله على المطاعم الي مثل أبل بيز وفرايديز وتشلز .. 
  
 - يعجبني أكلهم جداً .. خاصة السيشوان سيزلنق .. 
 - الخبز لديهم لذيذ . 
 أيضا اسعار المطعم تعتبر مقعولة ومناسبة .. 
  
 - مما يعيب المطعم هو كراسيه ، غير مريحه أبداً وضيقه .",245,298
